datetime,title,tag,url,kw_match
2023-11-22 19:59:25,"Israeli official says talks continuing, hostage release won't take place before Friday",Middle East,https://www.thestar.com/news/world/middle-east/israeli-official-says-talks-continuing-hostage-release-wont-take-place-before-friday/article_117e89b2-f879-5a40-b307-04e895e54533.html,True
2023-11-22 19:56:03,Pope meets relatives of Israeli hostages and Palestinians in Gaza and sets off firestorm over words,Europe,https://www.thestar.com/news/world/europe/pope-meets-relatives-of-israeli-hostages-and-palestinians-in-gaza-and-sets-off-firestorm-over/article_fe380b09-6f91-5a66-b1d6-9e1b15d9b5d9.html,True
2023-11-22 19:01:46,"Humanitarians want more aid for Gaza, access to hostages under Israel-Hamas truce. And more time",Middle East,https://www.thestar.com/news/world/middle-east/humanitarians-want-more-aid-for-gaza-access-to-hostages-under-israel-hamas-truce-and-more/article_9639e260-28f0-5afb-9881-8e75e18f1f31.html,True
2023-11-22 18:42:52,Canadian woman missing amid Israel-Hamas war: Global Affairs Canada,Politics,https://www.thestar.com/politics/canadian-woman-missing-amid-israel-hamas-war-global-affairs-canada/article_8586fa10-8195-5a50-931b-46048be48fbb.html,True
2023-11-22 18:40:37,Saskatchewan legislature votes to investigate disruption; security changes made,Canada,https://www.thestar.com/news/canada/saskatchewan-legislature-votes-to-investigate-disruption-security-changes-made/article_21a836c6-9bb2-54c7-a184-0df60f63e96b.html,True
2023-11-22 17:58:49,Argentina's President-elect is racing against the clock to remake the government,Americas,https://www.thestar.com/news/world/americas/argentinas-president-elect-is-racing-against-the-clock-to-remake-the-government/article_70f6ac18-9833-504a-bc28-c9bc67f7f520.html,False
2023-11-22 17:46:00,Dutch election winner Geert Wilders is an anti-Islam firebrand known as the Dutch Donald Trump,Europe,https://www.thestar.com/news/world/europe/dutch-election-winner-geert-wilders-is-an-anti-islam-firebrand-known-as-the-dutch-donald/article_f393bcf4-fa80-5bdd-8b7a-0a97d6a89e47.html,False
2023-11-22 17:37:37,Quebec court orders pause to ratification of McGill student union pro-Palestine vote,Politics,https://www.thestar.com/politics/quebec-court-orders-pause-to-ratification-of-mcgill-student-union-pro-palestine-vote/article_9b5d81d5-2432-5493-b7e9-39658e48b54a.html,True
2023-11-22 17:16:47,Shadowy Hamas leader in Gaza is at top of Israel's hit list after last month's deadly attack,Middle East,https://www.thestar.com/news/world/middle-east/shadowy-hamas-leader-in-gaza-is-at-top-of-israels-hit-list-after-last-months/article_0da583ca-796c-5342-a824-afeecf535ffe.html,True
2023-11-22 15:59:00,Justin Trudeau says Israel-Hamas truce creates opening for more Canadians to leave Gaza,Federal Politics,https://www.thestar.com/politics/federal/justin-trudeau-says-israel-hamas-truce-creates-opening-for-more-canadians-to-leave-gaza/article_e213e848-6dce-50e0-a958-9fefe08c4fea.html,True
2023-11-22 15:34:00,New AP analysis of last month's deadly Gaza hospital explosion rules out widely cited video,Middle East,https://www.thestar.com/news/world/middle-east/new-ap-analysis-of-last-months-deadly-gaza-hospital-explosion-rules-out-widely-cited-video/article_8306ff6b-444d-5dfe-b073-889de402eabe.html,True
2023-11-22 13:57:00,Arrests in vandalism at Indigo store sparking pro-Palestinian protest at Toronto police station,Gta,https://www.thestar.com/news/gta/arrests-in-vandalism-at-indigo-store-sparking-pro-palestinian-protest-at-toronto-police-station/article_7157695e-ebf8-5011-98a4-1942e65301fb.html,True
2023-11-23 12:00:41,‘First stage’ or ‘historical mistake’? How Israel-Hamas deal is being viewed on both sides of the conflict,World,https://www.thestar.com/news/world/first-stage-or-historical-mistake-how-israel-hamas-deal-is-being-viewed-on-both-sides/article_f6759875-1f88-5e02-8e47-7f6323537700.html,True
2023-11-22 13:18:20,Maryland hate crime commission member suspended for anti-Israel social media posts,United States,https://www.thestar.com/news/world/united-states/maryland-hate-crime-commission-member-suspended-for-anti-israel-social-media-posts/article_2d6c1a9f-6237-55e3-a8d8-9debb2ba3bf5.html,True
2023-11-23 13:21:02,A Toronto girl wrote a letter to her cousin held hostage in Gaza. It sparked a global campaign,Gta,https://www.thestar.com/news/gta/a-toronto-girl-wrote-a-letter-to-her-cousin-held-hostage-in-gaza-it-sparked/article_6e9fa091-74d8-59ec-ad41-004b51b21068.html,True
2023-11-22 12:31:41,"India in G20 summit welcomes Israel-Hamas cease-fire, urges action on climate, other issues",Asia,https://www.thestar.com/news/world/asia/india-in-g20-summit-welcomes-israel-hamas-cease-fire-urges-action-on-climate-other-issues/article_2c689001-976c-5dfb-aa10-43bf29b9a5c2.html,True
2023-11-22 12:25:58,"Nearly half of Americans think the US is spending too much on Ukraine aid, an AP-NORC poll says",United States,https://www.thestar.com/news/world/united-states/nearly-half-of-americans-think-the-us-is-spending-too-much-on-ukraine-aid-an/article_62af896a-0085-50da-8470-ee19b75c3a46.html,False
2023-11-22 11:27:35,Major Iranian-backed militant group vows to expand conflict if U.S. airstrikes continue,United States,https://www.thestar.com/news/world/united-states/major-iranian-backed-militant-group-vows-to-expand-conflict-if-u-s-airstrikes-continue/article_3ae47240-5b13-56e8-8808-e79c7a30249c.html,False
2023-11-22 10:14:00,New AP analysis of last month's deadly Gaza hospital explosion rules out widely cited video,Middle East,https://www.thestar.com/news/world/middle-east/new-ap-analysis-of-last-months-deadly-gaza-hospital-explosion-rules-out-widely-cited-video/article_34aae834-f435-5941-9e3b-42c8892acb66.html,True
2023-11-22 08:19:00,Melissa Barrera dropped from ‘Scream VII’ after pro-Palestinian posts,Movies,https://www.thestar.com/entertainment/movies/melissa-barrera-dropped-from-scream-vii-after-pro-palestinian-posts/article_9eddeb82-e3e6-5600-91ec-deda570a7c07.html,True
2023-11-22 07:41:00,The Israel-Hamas hostage and prisoner deal + the making of a white nationalist murderer,Morning News Digest,https://www.thestar.com/news/morning-digest/the-israel-hamas-hostage-and-prisoner-deal-the-making-of-a-white-nationalist-murderer/article_78508d99-6307-547b-9929-c4556bdc0c08.html,True
2023-11-22 07:00:00,The radical art of Jeremy Dutcher: Wolastoqiyik singer tackles new musical territory,Music,https://www.thestar.com/entertainment/music/the-radical-art-of-jeremy-dutcher-wolastoqiyik-singer-tackles-new-musical-territory/article_9df6f473-5fd9-5126-86e0-a586afba844c.html,False
2023-11-22 05:30:00,Why Israel-Hamas war will not inspire an oil embargo,Contributors,https://www.thestar.com/opinion/contributors/why-israel-hamas-war-will-not-inspire-an-oil-embargo/article_29789259-cd79-5265-8779-b46b39f1c952.html,True
2023-11-22 01:36:00,"The top contenders to lead the Netherlands, from a former refugee to an anti-Islam populist",Europe,https://www.thestar.com/news/world/europe/the-top-contenders-to-lead-the-netherlands-from-a-former-refugee-to-an-anti-islam/article_10764d06-7505-5f49-a19e-1da5e7be76ba.html,False
2023-11-22 00:17:12,"Qatar announces Israel-Hamas truce-for-hostages deal that would pause Gaza fighting, bring more aid",Middle East,https://www.thestar.com/news/world/middle-east/qatar-announces-israel-hamas-truce-for-hostages-deal-that-would-pause-gaza-fighting-bring-more/article_5ba2c2e3-9b02-5cf9-bcd6-994547ef06bc.html,True
2023-11-22 00:00:03,Live updates | An Israel-Hamas deal for hostages and a four-day cease-fire has been approved,Middle East,https://www.thestar.com/news/world/middle-east/live-updates-an-israel-hamas-deal-for-hostages-and-a-four-day-cease-fire-has/article_ff0711f8-c9c9-51a0-8c83-fb8637e808e1.html,True
2023-11-22 05:50:25,"Israel, Hamas agree to free 50 hostages during a four-day truce",World,https://www.thestar.com/news/world/israel-hamas-agree-to-free-50-hostages-during-a-four-day-truce/article_3ce091de-9b8f-595c-b0ba-4135c86cf7ec.html,True
2023-11-21 21:43:56,Kai Thomas on the 'surreality' of winning the Writers' Trust Fiction Prize for debut,Books,https://www.thestar.com/entertainment/books/kai-thomas-on-the-surreality-of-winning-the-writers-trust-fiction-prize-for-debut/article_efce4016-ff9f-58cb-937c-af5cc65850e8.html,False
2023-11-21 21:46:56,"Israel-Hamas hostage deal offers pause in fighting, hope for Canadians still in Gaza",Politics,https://www.thestar.com/politics/israel-hamas-hostage-deal-offers-pause-in-fighting-hope-for-canadians-still-in-gaza/article_3a7821cd-fd0a-576e-a376-6046d3710d5b.html,True
2023-11-23 18:25:46,Nazi salutes and swastikas in Toronto schools leave Jewish students feeling unsafe,Gta,https://www.thestar.com/news/gta/nazi-salutes-and-swastikas-in-toronto-schools-leave-jewish-students-feeling-unsafe/article_829d0a77-1005-53d4-997c-8776f933c1c4.html,True
2023-11-21 19:09:00,Justin Trudeau scolds Canadians for ‘lashing out’ at each other over Israel-Hamas war,Federal Politics,https://www.thestar.com/politics/federal/justin-trudeau-scolds-canadians-for-lashing-out-at-each-other-over-israel-hamas-war/article_2fd9e476-caca-5097-95c6-499bd9a8c54c.html,True
2023-11-21 18:18:57,Croatia seals final automatic qualifying spot for Euro 2024 and Wales enters playoffs,Soccer,https://www.thestar.com/sports/soccer/croatia-seals-final-automatic-qualifying-spot-for-euro-2024-and-wales-enters-playoffs/article_a041e0e5-4670-5483-8a62-7dd6a85b122f.html,False
2023-11-21 17:40:41,"Bill to tackle online hate 'absolute priority' for feds, but advocate decries delays",Politics,https://www.thestar.com/politics/bill-to-tackle-online-hate-absolute-priority-for-feds-but-advocate-decries-delays/article_955ef5c4-9c25-5d09-b1e9-42e128ed8de6.html,False
2023-11-21 17:00:00,Germany's defence minister unveils more help for Ukraine's fight against Russia's invasion,Europe,https://www.thestar.com/news/world/europe/germanys-defence-minister-unveils-more-help-for-ukraines-fight-against-russias-invasion/article_d83c45ed-8e88-5dbc-ae77-a4ad6f71f752.html,True
2023-11-21 16:50:55,South African leader accuses Israel of war crimes. Putin and Xi strike more cautious note at meeting,Africa,https://www.thestar.com/news/world/africa/south-african-leader-accuses-israel-of-war-crimes-putin-and-xi-strike-more-cautious-note/article_a6e5b376-6ed6-5cf9-8f5b-af90f97d8d82.html,True
2023-11-21 16:35:40,Russia and IOC clash at the UN before member states pass Olympic Truce for Paris Games,Olympics And Paralympics,https://www.thestar.com/sports/olympics-and-paralympics/russia-and-ioc-clash-at-the-un-before-member-states-pass-olympic-truce-for-paris/article_db3362b0-0f61-5e1f-8533-264e1f44d9da.html,False
2023-11-21 15:35:00,The White House is concerned Iran may provide ballistic missiles to Russia for use against Ukraine,United States,https://www.thestar.com/news/world/united-states/the-white-house-is-concerned-iran-may-provide-ballistic-missiles-to-russia-for-use-against/article_c52cf869-363d-590f-8e0f-2f084db9fa94.html,True
2023-11-21 15:17:00,Israeli law means agreement with Hamas may not quite be a done deal,World,https://www.thestar.com/news/world/israeli-law-means-agreement-with-hamas-may-not-quite-be-a-done-deal/article_76e24b07-5db4-5d15-864b-77b6791f6405.html,True
2023-11-21 14:10:11,Florida faces a second lawsuit over its effort to disband pro-Palestinian student groups,United States,https://www.thestar.com/news/world/united-states/florida-faces-a-second-lawsuit-over-its-effort-to-disband-pro-palestinian-student-groups/article_fcb30f39-63ce-5398-bd8b-25809ed6b63f.html,True
2023-11-21 13:49:27,"As 2023 draws to close, Biden's promised visit to Africa shows no signs of happening yet",United States,https://www.thestar.com/news/world/united-states/as-2023-draws-to-close-bidens-promised-visit-to-africa-shows-no-signs-of-happening/article_24df4446-7493-52e3-8f39-5a1bb104be24.html,False
2023-11-21 13:15:24,South African lawmakers vote in favor of closing Israel's embassy and cutting diplomatic ties,Africa,https://www.thestar.com/news/world/africa/south-african-lawmakers-vote-in-favor-of-closing-israels-embassy-and-cutting-diplomatic-ties/article_792ac549-d256-5f09-957d-71d120fbba82.html,True
2023-11-21 12:58:14,Gaza health officials say they lost the ability to count dead as Israeli offensive intensifies,Middle East,https://www.thestar.com/news/world/middle-east/gaza-health-officials-say-they-lost-the-ability-to-count-dead-as-israeli-offensive-intensifies/article_5bb97196-b7d6-5fea-bf48-e1a8aa66cc2f.html,True
2023-11-21 12:17:41,Bahrain government websites briefly inaccessible after cyberattack over Israel-Hamas war,Middle East,https://www.thestar.com/news/world/middle-east/bahrain-government-websites-briefly-inaccessible-after-cyberattack-over-israel-hamas-war/article_e4762eb5-10ee-5cfa-9c70-37d0ad35281d.html,True
2023-11-21 12:10:35,Ukrainians who fled their country for Israel find themselves yet again living with war,Middle East,https://www.thestar.com/news/world/middle-east/ukrainians-who-fled-their-country-for-israel-find-themselves-yet-again-living-with-war/article_b341ce78-2260-500a-a339-42da1b348b3b.html,True
2023-11-21 12:08:00,New live jazz album of 1964 performances by Bill Evans trio sings and swings,Music,https://www.thestar.com/entertainment/music/new-live-jazz-album-of-1964-performances-by-bill-evans-trio-sings-and-swings/article_89a1afa7-933e-55d2-a6b4-6d6ddbc10874.html,False
2023-11-21 11:35:13,Vivek Ramaswamy struggles to gain traction with Iowa Republicans as critics question his path ahead,United States,https://www.thestar.com/news/world/united-states/vivek-ramaswamy-struggles-to-gain-traction-with-iowa-republicans-as-critics-question-his-path-ahead/article_df969372-8308-5458-b6c2-b92ac9a7c514.html,False
2023-11-21 10:44:00,Iran-backed Yemen rebels' helicopter-borne attack on ship raises risks in crucial Red Sea,Middle East,https://www.thestar.com/news/world/middle-east/iran-backed-yemen-rebels-helicopter-borne-attack-on-ship-raises-risks-in-crucial-red-sea/article_98748846-a876-59b1-8a16-b430028160bc.html,True
2023-11-21 10:39:00,"Israeli airstrikes on Lebanon kill 2 journalists for a pan-Arab TV channel, 4 Palestinian militants",Middle East,https://www.thestar.com/news/world/middle-east/israeli-airstrikes-on-lebanon-kill-2-journalists-for-a-pan-arab-tv-channel-4-palestinian/article_919f78db-02db-558e-8241-42bf050c92d8.html,True
2023-11-21 10:13:16,EU will continue to fund the Palestinians as probe shows no money is reaching Hamas,Europe,https://www.thestar.com/news/world/europe/eu-will-continue-to-fund-the-palestinians-as-probe-shows-no-money-is-reaching-hamas/article_4a93890a-a4fb-557f-8a57-f276f139c839.html,True
2023-11-21 07:46:00,Allegations of homophobia at Toronto Fire + the coroner’s inquest into Soleiman Faqiri’s death,Morning News Digest,https://www.thestar.com/news/morning-digest/allegations-of-homophobia-at-toronto-fire-the-coroner-s-inquest-into-soleiman-faqiri-s-death/article_48e44938-a8d6-509f-ac85-023e1982bc0b.html,False
2023-11-21 07:10:11,"India, Australia commit to boosting strategic ties as their diplomats and defense chiefs hold talks",Asia,https://www.thestar.com/news/world/asia/india-australia-commit-to-boosting-strategic-ties-as-their-diplomats-and-defense-chiefs-hold-talks/article_803a12dc-d198-56be-a696-fc66df861137.html,False
2023-11-21 06:00:00,Quashing single-use plastics ban a grave error — all plastics will eventually breakdown: Letters,Readers’ Letters,https://www.thestar.com/opinion/letters-to-the-editor/quashing-single-use-plastics-ban-a-grave-error-all-plastics-will-eventually-breakdown-letters/article_3c3f3ea1-945d-5a87-ab1c-56e9dd6957f5.html,False
